leisure,name,name:ru,sport,website,wikidata,wikipedia,geometry,created_by,barrier,note,bicycle,natural,operator,source,addr:city,addr:street,phone,check_date,access,survey:date,capacity,lit,covered,name:en,surface,tourism,addr:housename,description,fee,start_date,opening_hours,hoops,indoor,height,athletics,colour,nodes,number,organisation,layer,operator:wikidata,reservation,addr:postcode,fhrs:id,source:addr:postcode,FIXME,fixme,alt_name,number_of,is_in,dog,location,wheelchair,club,sport:bowls,sport:tennis,brand,fence_type,addr:housenumber,building,fhrs:authority,fhrs:inspectiondate,fhrs:rating,soccer,source:addr,amenity,playground:theme,old_name,source:sport,postal_code,url,source:name,sport_1,designation,name:source,name:cy,courts,contact:website,parking,phone:note,addr:country,short_name,area,disused,pitch:count,animal_keeping,animal_keeping:type,landuse,est_height,contact:instagram,sport:basketball,sport:soccer,bowls,quantity,name:ace,name:af,name:als,name:am,name:an,name:ar,name:arz,name:ast,name:az,name:azb,name:ban,name:bat-smg,name:be,name:be-x-old,name:bg,name:bh,name:bn,name:bs,name:ca,name:ckb,name:cs,name:cv,name:da,name:de,name:diq,name:el,name:es,name:et,name:eu,name:fa,name:fi,name:fo,name:fr,name:ga,name:gl,name:gu,name:ha,name:he,name:hi,name:hif,name:hr,name:hu,name:hy,name:id,name:is,name:it,name:ja,name:jv,name:ka,name:kaa,name:kk,name:km,name:kn,name:ko,name:ku,name:lb,name:lo,name:lt,name:lv,name:mai,name:min,name:mk,name:ml,name:mn,name:mr,name:ms,name:mt,name:my,name:nap,name:ne,name:nl,name:nn,name:no,name:ny,name:pa,name:pl,name:pt,name:qu,name:ro,name:sco,name:sh,name:sk,name:sl,name:so,name:sq,name:sr,name:su,name:sv,name:sw,name:szl,name:ta,name:th,name:tk,name:tr,name:tt,name:uk,name:uz,name:vi,name:wo,name:wuu,name:xh,name:xmf,name:yo,name:yue,name:zh,check_date:lit,source:geometry,goals,pitch,ref,addr:place,boules,email,max_age,smoking,vehicle,access:conditional,ele,historic:leisure,brand:website,brand:wikidata,brand:wikipedia,playground,athletics:long_jump,athletics:triple_jump,nature,level,oneway,construction,proposed,landcover,danger,informal,ways,type,boundary
pitch,,,bowls,,,,"POLYGON ((-0.14327 51.4297544, -0.1433323 51.4294098, -0.14388 51.4294483, -0.1438176 51.4297929, -0.14327 51.4297544))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423679153, 8423679152, 8423679151, 8423679150, 8423679153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.2958718 51.5560337, -0.2956401 51.5560456, -0.2955949 51.5557052, -0.2958266 51.5556933, -0.2958718 51.5560337))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423718909, 8423718908, 8423718907, 8423718906, 8423718909]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.2959003 51.5560577, -0.2958604 51.5557035, -0.2964294 51.5556787, -0.2964693 51.5560329, -0.2959003 51.5560577))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423718913, 8423718912, 8423718911, 8423718910, 8423718913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((0.1325857 51.5736068, 0.1320491 51.5735151, 0.1322006 51.5731726, 0.1327372 51.5732643, 0.1325857 51.5736068))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423725449, 8423725448, 8423725447, 8423725446, 8423725449]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((0.1326581 51.5736176, 0.1328088 51.5732871, 0.1333848 51.5733886, 0.1332342 51.573719, 0.1326581 51.5736176))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423725453, 8423725452, 8423725451, 8423725450, 8423725453]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.0336787 51.4262813, -0.0342606 51.4263097, -0.0342998 51.4259976, -0.0337179 51.4259692, -0.0336787 51.4262813))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423772015, 478867432, 8423772011, 8423772014, 8423772015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,multi,,,,"POLYGON ((-0.0336787 51.4262813, -0.0337179 51.4259692, -0.0335105 51.4259591, -0.0334713 51.4262712, -0.0336787 51.4262813))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423772015, 8423772014, 8423772013, 8423772012, 8423772015]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.0335824 51.4259207, -0.033626 51.4255752, -0.0341796 51.4256024, -0.034136 51.4259479, -0.0335824 51.4259207))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423782719, 8423782718, 8423782717, 8423772016, 8423782719]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((0.0596081 51.511264, 0.0597891 51.5110028, 0.0600225 51.5110629, 0.0601432 51.5114109, 0.0596081 51.511264))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8423776433, 8423776432, 8423776431, 8423776430, 8423776433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.4266033 51.5226468, -0.4267664 51.5226726, -0.4266825 51.5228779, -0.4265194 51.5228521, -0.4266033 51.5226468))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207880, 8425207879, 8425207878, 8425207877, 8425207880]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.4264089 51.5226159, -0.426572 51.5226418, -0.426488 51.5228471, -0.4263249 51.5228212, -0.4264089 51.5226159))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207884, 8425207883, 8425207882, 8425207881, 8425207884]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.4262198 51.5225834, -0.4263829 51.5226092, -0.4262989 51.5228145, -0.4261358 51.5227887, -0.4262198 51.5225834))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207888, 8425207887, 8425207886, 8425207885, 8425207888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.426032 51.5225508, -0.4261951 51.5225767, -0.4261111 51.522782, -0.425948 51.5227562, -0.426032 51.5225508))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207892, 8425207891, 8425207890, 8425207889, 8425207892]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.4258268 51.5225216, -0.4259899 51.5225475, -0.425906 51.5227528, -0.4257429 51.522727, -0.4258268 51.5225216))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207896, 8425207895, 8425207894, 8425207893, 8425207896]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.425633 51.522492, -0.4257961 51.5225178, -0.4257122 51.5227232, -0.4255491 51.5226973, -0.425633 51.522492))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207900, 8425207897, 8425207898, 8425207899, 8425207900]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.4254764 51.5224755, -0.425615 51.5221365, -0.4250769 51.5220513, -0.4249383 51.5223903, -0.4254764 51.5224755))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425207908, 8425207907, 8425207906, 8425207905, 8425207908]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.1771454 51.4475817, -0.1775647 51.4473735, -0.177834 51.4476101, -0.1774209 51.4478106, -0.1771454 51.4475817))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425299783, 8425299782, 8425299781, 8425299780, 8425299783]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.1773661 51.4478504, -0.1770623 51.4475924, -0.1766327 51.4478093, -0.1769288 51.4480596, -0.1773661 51.4478504))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8425299787, 8425299786, 8425299785, 8425299784, 8425299787]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1419594 51.3454242, -0.1416479 51.3455035, -0.1415876 51.345411, -0.1418992 51.3453318, -0.1419594 51.3454242))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924764, 8426924763, 8426924762, 8426924761, 8426924764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1418869 51.3453017, -0.1415738 51.3453785, -0.1415153 51.3452856, -0.1418284 51.3452088, -0.1418869 51.3453017))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924768, 8426924767, 8426924766, 8426924765, 8426924768]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1414105 51.3452155, -0.1412809 51.3450216, -0.1414285 51.3449831, -0.141558 51.345177, -0.1414105 51.3452155))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924772, 8426924771, 8426924770, 8426924769, 8426924772]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1416157 51.3451635, -0.1414861 51.3449696, -0.1416336 51.3449312, -0.1417632 51.3451251, -0.1416157 51.3451635))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924776, 8426924775, 8426924774, 8426924773, 8426924776]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1418155 51.3451108, -0.1416859 51.3449168, -0.1418335 51.3448784, -0.141963 51.3450723, -0.1418155 51.3451108))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924780, 8426924779, 8426924778, 8426924777, 8426924780]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.142014 51.345058, -0.1418844 51.3448641, -0.142032 51.3448256, -0.1421615 51.3450195, -0.142014 51.345058))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924784, 8426924783, 8426924782, 8426924781, 8426924784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1412093 51.3449122, -0.1410798 51.3447183, -0.1412273 51.3446799, -0.1413568 51.3448738, -0.1412093 51.3449122))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924788, 8426924787, 8426924786, 8426924785, 8426924788]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1413904 51.3448653, -0.1412608 51.3446714, -0.1414083 51.3446329, -0.1415379 51.3448269, -0.1413904 51.3448653))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924792, 8426924791, 8426924790, 8426924789, 8426924792]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.141562 51.3448201, -0.1414325 51.3446262, -0.14158 51.3445877, -0.1417096 51.3447816, -0.141562 51.3448201))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924796, 8426924795, 8426924794, 8426924793, 8426924796]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1417391 51.344774, -0.1416095 51.3445801, -0.141757 51.3445416, -0.1418866 51.3447356, -0.1417391 51.344774))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924800, 8426924799, 8426924798, 8426924797, 8426924800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1419107 51.3447296, -0.1417812 51.3445357, -0.1419287 51.3444972, -0.1420582 51.3446912, -0.1419107 51.3447296))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924804, 8426924803, 8426924802, 8426924801, 8426924804]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.1420911 51.3446833, -0.1419615 51.3444894, -0.1421091 51.344451, -0.1422386 51.3446449, -0.1420911 51.3446833))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8426924808, 8426924807, 8426924806, 8426924805, 8426924808]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.1807332 51.4424022, -0.1804738 51.4421017, -0.180956 51.4419399, -0.1812154 51.4422404, -0.1807332 51.4424022))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8427003726, 8427003725, 8427003724, 8427003723, 8427003726]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.0211319 51.3874372, -0.0214162 51.3874256, -0.021385 51.3871292, -0.0211008 51.3871409, -0.0211319 51.3874372))",,,,,,,,,,,,,,,yes,,,artificial_turf,,,,,,,,,,,,"[8428432433, 8428432437, 8428432436, 8428432432, 8428432433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,soccer,,,,"POLYGON ((-0.0208477 51.3874489, -0.0211319 51.3874372, -0.0211008 51.3871409, -0.0208166 51.3871525, -0.0208477 51.3874489))",,,,,,,,,,,,,,,yes,,,artificial_turf,,,,,,,,,,,,"[8428432434, 8428432433, 8428432432, 8428432435, 8428432434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,netball,,,,"POLYGON ((-0.0216777 51.387385, -0.021648 51.3871134, -0.0214354 51.3871224, -0.0214652 51.387394, -0.0216777 51.387385))",,,,,,,,,,,,,,,yes,,,asphalt,,,,,,,,,,,,"[8428432441, 8428432440, 8428432439, 8428432438, 8428432441]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.0209483 51.3878406, -0.0209184 51.3875063, -0.0214698 51.3874871, -0.0214997 51.3878214, -0.0209483 51.3878406))",,,,,,,,,,,,,,,no,,,grass,,,,,,,,,,,,"[8428432445, 8428432444, 8428432443, 8428432442, 8428432445]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,bowls,,,,"POLYGON ((-0.1257619 51.5862179, -0.125769 51.5858887, -0.1263349 51.5858935, -0.1263278 51.5862226, -0.1257619 51.5862179))",,,,,,,,,,,,,,,no,,,grass,,,,,,,,,,,,"[8429739477, 8429739476, 8429739475, 8429739474, 8429739477]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pitch,,,tennis,,,,"POLYGON ((-0.2873457 51.5136055, -0.2874859 51.513601, -0.2875033 51.5138113, -0.2873631 51.5138158, -0.2873457 51.5136055))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8436215040, 8436215056, 8436215055, 8436215039, 8436215040]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
